title,주소,Latitude,Longitude
마포 상암10단지점,"서울 마포구 월드컵북로 502-36 (상암동, 상암월드컵파크10단지)",37.5856078,126.8821342
마포 서교점,서울 마포구 서교동 441-8,37.5565945,126.9101387
마포 서교천재점,서울 마포구 합정동 428-24,37.5535431,126.9103204
마포 염리자이3차점,"서울 마포구 숭문길 98 (염리동, 마포자이3차)",37.5501419,126.9484552
마포 진림해법학원,서울 마포구 큰우물로 4,37.5450972,126.9400503
마포 채움해법학원,"서울 마포구 서강로 55 (창전동, 서강쌍용예가)",37.5483621,126.9294397
맞춤해법수학교습소,"충북 진천군 덕산읍 대월로 127 (두촌리, 모아엘가 더 테라스아파트)",36.9041871,127.5418593
명지국제신도시 명일초점,부산 강서구 명지국제13로가길 10 (명지동),35.1088381,128.9220911
목동3단지 스마트해법수학점,"서울 양천구 목동서로 100 (목동, 목동신시가지아파트3단지)",37.5343588,126.8729492
목포 미항초점,전남 목포시 평화로140번길 6 (옥암동),34.8004092,126.4378682
목포 백년초점,전남 목포시 연산백련로1번길 112-21 (연산동),34.8192005,126.389908
목포 산정신안팔래스점,"전남 목포시 청호로 210 (산정동, 신안비치팔레스)",34.80791,126.372037
목포 삼성점,"전남 목포시 부흥로 12 (상동, 삼성아파트)",34.7998033,126.4238171
목포 서희점,"전남 목포시 텃골로 19 (석현동, 근화네오빌2차여유당아파트)",34.8222727,126.4195948
목포 석현점,전남 목포시 상동 251-5,34.8167164,126.4185049
목포 신흥꿈동산점,"전남 목포시 하당남부로 25 (상동, 꿈동산신안아파트)",34.7992475,126.4267188
목포 연산산정점,전남 목포시 연산로159번길 5 (산정동),34.8104186,126.379538
목포 옥암초점,"전남 목포시 남악1로52번길 82 (옥암동, 골드디움)",34.8107699,126.4540363
목포 용해골드1호점,전남 목포시 용해지구로88번길 23,34.82096,126.3951097
목포 용해이로1호점,전남 목포시 이로로9번길 16 (용해동),34.8036562,126.4063055
목포 지사직영점,"전남 목포시 당가두로13번길 9 (옥암동, 부영애시앙)",34.8092847,126.4357484
문경 모전점,경북 문경시 호서로 105 (흥덕동),36.6035679,128.2032724
문경 점촌점,경북 문경시 중앙로 63-4,36.591628,128.1959052
밀양 미리벌점,경남 밀양시 삼문동 720-20,35.4818589,128.7497385
밀양 삼문대우점,"경남 밀양시 중앙로 234-13 (삼문동, 유성청구상가타운)",35.4874359,128.7554866
박건화 스마트 해법수학,부산 사하구 괴정로 166,35.1000127,128.9788209
보라매한성점,"서울 동작구 여의대방로10길 13 (신대방동, 한성아파트)",37.4952787,126.915421
본촌 힐스테이트점,"광주 북구 본촌마을길 157-22 (본촌동, 힐스테이트 본촌)",,
봉담 효행초점,경기 화성시 봉담읍 와우로 20,37.215348,126.9689358
부산 e편한세상상가점,"부산 강서구 명지국제2로 80 (명지동, e편한세상 명지)",35.0986574,128.9093762
부산 H학습 코칭센터점,"부산 부산진구 거제대로 37-1 (양정동, 양정퍼스트상가)",35.1718437,129.0666025
부산 가야엘리트학원점,"부산 부산진구 가야대로 635-12 (당감동, 금호그랜드타운)",35.1563344,129.0416453
부산 가야초점,부산 부산진구 대학로 21 (가야동),35.1535268,129.0368074
부산 감천점,부산 사하구 감천로15번길 12 (감천동),35.0918976,128.995323
부산 개금현대아이점,"부산 부산진구 엄광로 16 (개금동, 개금현대아이아파트)",35.146319,129.019678
부산 국제삼정그린코아점,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",35.0975855,128.9111062
부산 금곡화목조성점,"부산 북구 효열로220번길 22 (금곡동, 금곡화목타운)",35.2624882,129.0199778
부산 다대롯데블루점,"부산 사하구 다송로 23 (다대동, 다대 롯데캐슬 블루)",35.066467,128.9797
부산 다대롯데캐슬1점,"부산 사하구 다대낙조2길 100 (다대동, 다대동 롯데캐슬 몰운대아파트)",35.05232,128.960962
부산 다대삼환@ 양덕상가점,부산 사하구 다대로429번길 15 (다대동),35.0637477,128.9808385
부산 다대현대드림점,"부산 사하구 다대로 473 (다대동, 다대포현대아파트)",35.061094,128.978459
부산 당감 화승점,"부산 부산진구 당감서로80번길 19 (부암동, 화승주상가)",35.1688974,129.0376402
부산 당감 탄탄해법수학,"부산 부산진구 당감로17번길 90 (당감동, 무궁화아파트)",35.1630002,129.0352291
부산 당감국제백양점,"부산 부산진구 백양관문로 104 (당감동, 국제백양아파트)",35.168498,129.0283234
부산 당리엘리트점,부산 사하구 승학로 54 (당리동),35.1054269,128.9741354
부산 대신동1점,부산 서구 구덕로321번길 15 (서대신동2가),35.1120127,129.0157912
부산 대신롯데캐슬점,"부산 서구 대티로 161 (서대신동3가, 대신 롯데캐슬)",35.1155592,129.0097179
부산 동구범일포세이돈점,부산 동구 자성로 106-1 (범일동),35.1358794,129.062938
부산 만덕 드림스쿨,"부산 북구 덕천로234번길 5 (만덕동, 동원아파트)",35.210051,129.029637
부산 만덕 벽산라인201동점,"부산 북구 덕천로 182 (만덕동, 벽산라인타운)",35.2102853,129.0241758
부산 만덕 신나는 해법수학,"부산 북구 덕천로234번길 41 (만덕동, 그린코아아파트)",35.2076708,129.0298904
부산 만덕베스티움105동점,"부산 북구 상리로 86 (만덕동, 백양산베스티움에코포레)",35.2064166,129.041923
부산 만덕점,부산 북구 만덕1로 24 (만덕동),35.2143421,129.0350557
부산 멘토해법학원점,부산 북구 덕천로276번길 32-6 (만덕동),35.208286,129.033735
부산 명지국제신도시중앙점,부산 강서구 명지국제8로 265 (명지동),35.0981954,128.9218132
부산 명지오션퀸덤3단지점,"부산 강서구 명지오션시티11로 51 (명지동, 영어도시 퀸덤1차)",35.0837017,128.9108818
부산 명지중흥2차점,"부산 강서구 명지국제5로 90 (명지동, 중흥S-클래스 에듀오션)",35.1018404,128.9220689
부산 모라백양점,"부산 사상구 모라로110번길 96 (모라동, 상가)",35.1841611,128.9960385
부산 모라엘리트점,"부산광역시 사상구 모라로110번길 40-47 (모라동, 멘토스쿨학",35.1835857,128.9933911
부산 모라우신점,"부산 사상구 백양대로 884 (모라동, 우신모라아파트)",35.184955,128.991197
부산 범천e편한점,부산 부산진구 가야대로 686 (범천동),35.1562577,129.0469253
부산 범천성서초점,부산 부산진구 범천동 842-30,35.1446309,129.0615995
부산 보수1동점,부산 중구 보수동1가 40-18,35.1065789,129.0247693
부산 봄여름가을겨울점,부산 부산진구 당감동 870-12,35.1593471,129.048933
부산 부산항점,부산 동구 홍곡로 47 (수정동),35.1243057,129.0401352
부산 사하현대점핑점,"부산 사하구 다대로429번길 20 (다대동, 삼환아파트)",35.06265,128.9813758
부산 삼덕해법학원,부산 사상구 삼락동 417-1,35.1719649,128.9793542
부산 새신평하남초점,부산 사하구 신평동 589-2,35.0987956,128.9585146
부산 서면더샵점,"부산 부산진구 중앙대로666번길 50 (부전동, 더샵 센트럴스타)",,
부산 서면쌍용102동점,"부산 부산진구 신천대로220번길 31 (부암동, 서면 쌍용스윗닷홈 파크)",35.1614729,129.0517832
부산 서면아이파크105동점,부산 부산진구 동성로 50,35.155854,129.069971
부산 서면트레이더스점,부산 부산진구 시민공원로19번길 24 (부암동),35.1643417,129.0517686
부산 수정1동점,"부산 동구 홍곡로 50 (초량동, e편한세상 부산항)",35.124201,129.0404525
부산 스마트해법수학 상학초점,부산 북구 상학산복길 207,35.2175194,129.0402612
부산 스마트해법수학 장림초점,"부산 사하구 장림번영로104번길 10 (장림동, 사하장림역스마트W아파트)",35.0800432,128.9764161
부산 스마트해법수학괴정초점,"부산 사하구 대티로1번길 22 (괴정동, 괴정 스타클래스)",35.0990416,128.9863703
부산 신개금LG 수학의 봄,"부산 부산진구 백양대로300번길 20 (개금동, 신개금엘지아파트)",35.154497,129.019168
부산 신명초점,"부산 강서구 명지국제5로 10 (명지동, 엠시티)",35.0947579,128.9197654
부산 신평한신상가점,"부산 사하구 비봉로 42 (신평동, 한신아파트)",35.0974789,128.9665151
부산 신호동스마트해법수학점,부산 강서구 신호산단2로 29 (신호동),35.0862979,128.8778223
부산 양덕초점,"부산 북구 덕천로 72 (덕천동, 주공아파트)",35.2064285,129.0125604
부산 양정 양동초점,부산 부산진구 양정동 12-6,35.173448,129.079181
부산 양정2동점,부산 부산진구 양정동 271-54,35.1740866,129.0737176
부산 양정초점,"부산 부산진구 중앙대로941번길 11 (양정동, 부원맨숀)",35.1717388,129.0696029
부산 엄궁캐슬점,"부산 사상구 엄궁북로 40 (엄궁동, 엄궁롯데캐슬리버)",35.126949,128.9756703
부산 연지 래미안110동점,"부산 부산진구 성지로 42 (연지동, 연지래미안빌딩)",35.1743078,129.0551437
부산 연지초점,부산 부산진구 연지동 189-5,35.1712285,129.0516216
부산 영도동삼점,부산 영도구 동삼동 851-27,35.0678574,129.0813584
부산 영센뜰점,부산 영도구 태종로 172,35.0933921,129.048747
부산 장림지큐빌점,"부산 사하구 다대로277번길 85 (장림동, 신세대지큐빌)",35.0765887,128.9807122
부산 전포사랑으로점,"부산 부산진구 동성로 82 (전포동, 부산전포사랑으로부영)",35.1581055,129.0689433
부산 중구부평점,부산 중구 흑교로 71-2 (보수동2가),35.1050904,129.0234461
부산 진구 동원초점,"부산 부산진구 백양산로 55 (부암동, 백양상가)",35.1735544,129.030507
부산 진구 캐슬아너점,"부산 부산진구 가야공원로 39 (가야동, 가야반도보라빌)",35.1501941,129.031323
부산 진구반도보라점,"부산 부산진구 가야공원로 39 (가야동, 가야반도보라빌)",35.1501941,129.031323
부산 진구부암캐슬점,부산 부산진구 당감로 108,35.1728922,129.0370496
부산 진구양정1동점,부산 부산진구 양정동 418-135,35.1672989,129.0700477
부산 포스코더샵 e해법 셀파수학점,부산 강서구 명지국제2로 27 (명지동),35.0941731,128.9061931
부산 하단1호점,부산 사하구 하단동 1157-12,35.1171417,128.9602425
부산 하단가락3단지점,"부산 사하구 하신중앙로 265 (하단동, 가락타운3단지아파트)",35.1016277,128.9594323
부산 학장구학초점,"부산 사상구 학감대로49번길 34 (학장동, 구학마을상가)",35.1366502,128.9923936
부산 학장승학점,부산 사상구 엄궁동 5-5,35.1359845,128.9753812
부산 화명 가우스해법수학,"부산 북구 금곡대로303번길 12 (화명동, 샤롯데)",35.2356958,129.0130629
부산 화명 해법단과학원,부산 북구 화명동 1130-15,35.2287239,129.0130677
부산 화명21C점,부산 북구 화명동 1411-1,35.2376916,129.0150738
부산 화명낙천대점,"부산 북구 화명신도시로 156 (화명동, 롯데아파트낙천대)",35.2374354,129.0127014
부산 화명대천리점,"부산 북구 양달로 78 (화명동, 도개공그린아파트)",35.1382349,128.9899788
부산 화명캐슬카이저101동점,부산 북구 화명1동,35.236076,129.0165277
부산 화잠초점,"부산 북구 와석장터로 36 (화명동, 삼한힐파크)",35.2357876,129.0189943
부산서부지사,부산 사하구 장평로 437 (괴정동),35.0972395,128.9860781
부암 휴 포레시티즌파크,"부산 부산진구 동평로 173 (부암동, 협성휴포레시티즌파크아파트)",35.1671102,129.0478032
부천 그린타운천재점,경기 부천시 중동 1185-2,37.4956984,126.7743177
부천 라일락마을점,경기 부천시 도약로 28 (상동),37.5112156,126.7531552
부천 매스비비안점,경기 부천시 원종동 348-14,37.5191504,126.8090768
부천 반달동아점,"경기 부천시 원미구 상일로 71 (상동, 반달마을 동아아파트)",37.4921509,126.7491606
부천 백송자이점,"경기 부천시 원미구 조마루로 48 (상동, 백송마을 상동자이)",37.5002148,126.7486819
부천 범박힐스테이트3단지점,"경기 부천시 범안로95번길 16 (범박동, 현대홈타운)",37.4726614,126.8104476
부천 상동다정삼성점,"경기 부천시 평천로 616 (상동, 다정한마을 삼성래미안아파트)",37.5144079,126.7587367
부천 소사동문해법수학점,"경기 부천시 소사구 소안로 10 (소사본동, 동문밀리언상가)",37.4757706,126.8011757
부천 소사본동점,경기 부천시 소사구 소사동로 78 (소사본동),37.4728141,126.8032855
부천 송내래미안점,"경기 부천시 중동로 19 (송내동, 래미안부천어반비스타)",37.4817855,126.7637427
부천 송내해법점,경기 부천시 성주로 79 (송내동),37.4798467,126.7653456
부천 스마트해법 상동스카이뷰자이점,"경기 부천시 부일로 203 (상동, 상동스카이뷰자이)",37.489136,126.7524302
부천 스마트해법부천점,경기 부천시 중동로420번길 6 (삼정동),37.5172572,126.7703765
부천 스마트해법원종역점,경기 부천시 원종동 233-13,37.5261868,126.8051743
부천 스마트해법이룸학원,경기 부천시 괴안동 173-3,37.4824749,126.809646
부천 역곡북부점,경기 부천시 역곡동 111-8,37.4866855,126.8133765
부천 역곡온수e편한점,경기 부천시 역곡동 111-8,37.4866855,126.8133765
부천 오정스마트해법점,경기 부천시 오정동 137,37.5269191,126.7980578
부천 옥길에이플러스점,"경기 부천시 옥길로 80 (옥길동, 부천옥길브리즈힐)",37.463276,126.8201796
부천 온트랙송내점,"경기 부천시 경인로 20 (송내동, 송내 자이)",37.4822635,126.7573196
부천 위즈덤스마트해법점,경기 부천시 도당동 264-9,37.5061103,126.7856542
